2026-08-07 23:37:37,899 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 34513 (fila grilla 25, 1 documento(s)).
2026-08-07 23:37:44,911 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
2026-08-07 23:37:45,122 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 1 contenedor(es).
2026-08-07 23:37:45,187 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 34513 procesada (1 documento(s)).
2026-08-07 23:37:45,205 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:37:46,556 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 34709 (fila grilla 26, 2 documento(s)).
2026-08-07 23:37:53,527 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 2 documento(s).
2026-08-07 23:37:53,803 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 2 contenedor(es).
2026-08-07 23:37:53,875 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 34709 procesada (2 documento(s)).
2026-08-07 23:37:53,893 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:37:54,430 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 35214 (fila grilla 28, 1 documento(s)).
2026-08-07 23:38:02,109 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
2026-08-07 23:38:02,318 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 1 contenedor(es).
2026-08-07 23:38:02,377 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 35214 procesada (1 documento(s)).
2026-08-07 23:38:02,396 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:38:03,320 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 35271 (fila grilla 29, 1 documento(s)).
2026-08-07 23:38:10,305 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
2026-08-07 23:38:10,508 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 1 contenedor(es).
2026-08-07 23:38:10,570 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 35271 procesada (1 documento(s)).
2026-08-07 23:38:10,586 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:38:11,621 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 35372 (fila grilla 30, 3 documento(s)).
2026-08-07 23:38:20,781 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 12 documento(s).
2026-08-07 23:38:21,878 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 12 contenedor(es).
2026-08-07 23:38:21,944 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 35372 procesada (3 documento(s)).
2026-08-07 23:38:21,961 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:38:22,521 | INFO | sunat_multas.sunat_client | Botón Salir localizado en 5 ms.
2026-08-07 23:38:22,801 | INFO | sunat_multas.sunat_client | Botón Salir clicado (dispatch_event).
2026-08-07 23:38:23,901 | INFO | sunat_multas.sunat_client | Enter 1 enviado.
2026-08-07 23:38:25,997 | INFO | sunat_multas.sunat_client | Enter 2 enviado.
2026-08-07 23:38:27,997 | INFO | sunat_multas.sunat_client | Sesión SUNAT cerrada con Enter.
2026-08-07 23:38:28,410 | INFO | sunat_multas.cli | Detalle finalizado para GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L. Procesadas: 19.
2026-08-07 23:57:48,408 | INFO | sunat_multas.cli | Empresas por procesar: 1
2026-08-07 23:57:50,954 | INFO | sunat_multas.cli | Consulta mensual seleccionada: 2026-07-01 a 2026-07-31
2026-08-07 23:57:50,954 | INFO | sunat_multas.cli | Consultando SUNAT para GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L | RUC 20603083050
2026-08-07 23:57:51,900 | INFO | sunat_multas.sunat_client | Abriendo SUNAT para RUC 20603083050
2026-08-07 23:57:53,175 | INFO | sunat_multas.sunat_client | Credenciales cargadas desde LISTA: RUC 20603083050 | Usuario IFTERATC | Clave *********
2026-08-07 23:58:11,083 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Manifiesto de Carga de Ingreso
2026-08-07 23:58:11,347 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Consultas
2026-08-07 23:58:18,330 | INFO | sunat_multas.sunat_client | Formulario de Consulta Manifiesto Desconsolidado cargado.
2026-08-07 23:58:22,898 | INFO | sunat_multas.sunat_client | Filtro de fecha seleccionado por ID.
2026-08-07 23:58:23,185 | INFO | sunat_multas.sunat_client | Rango mensual cargado: 01/07/2026 a 31/07/2026
2026-08-07 23:58:35,715 | INFO | sunat_multas.sunat_client | Checkbox RUC del Agente de Carga marcado.
2026-08-07 23:58:35,824 | INFO | sunat_multas.sunat_client | RUC del agente de carga cargado: 20603083050
2026-08-07 23:58:42,792 | INFO | sunat_multas.sunat_client | Botón Consultar presionado por texto.
2026-08-07 23:58:50,799 | INFO | sunat_multas.sunat_client | La red de SUNAT no quedó inactiva; esperando los resultados directamente.
